seed_id,name,name_query,address_query,address_quality,latitude,longitude,postcode,freeform,locality,basic_category,confidence,websites
neg:ff9489db-f411-4042-9505-d9295d746a44:f402ab1d-a0b7-43b2-8145-d848faaebf8f,ぱんちゃ,ぱんちゃ,〒024-0031 青柳町1丁目2-32,postcode_and_partial,39.284122467041016,141.12135314941406,024-0031,青柳町1丁目2-32,北上市,restaurant,0.9770834445953369,
neg:9031aea6-8401-4168-95c1-ac3abdb84e67:16a07b54-eec8-4c35-934c-c5e1c1c09677,マクドナルド,マクドナルド,"〒106-0031 Nishiazabu, 3 Chome−20−16 西麻布アネックス 1F",postcode_and_partial,35.660356521606445,139.7261734008789,106-0031,"Nishiazabu, 3 Chome−20−16 西麻布アネックス 1F",港区,restaurant,0.8948442339897156,
neg:3316092e-e862-40d4-9eef-260ebfd78a87:896b5f4b-4858-4cff-a71b-084b3bd4b137,くまがい,くまがい,〒520-0042 島ノ関5-11,postcode_and_partial,35.008806228637695,135.87036895751953,520-0042,島ノ関5-11,大津市,coffee_shop,0.7877911329269409,
neg:7ad5940e-5182-4848-b989-f27f3439e1fe:9ed0570e-8114-48f6-aac3-9c26dd5f6cd0,ゆう天,ゆう天,〒870-0921 萩原2丁目8-21,postcode_and_partial,33.2455997467041,131.6399154663086,870-0921,萩原2丁目8-21,大分市,restaurant,0.9634259939193726,
neg:530fea89-1e51-429d-a37f-ed3723a3c5b0:f73fbe39-562d-48e0-8ada-faa287fa6d7f,酒楽食楽,酒楽食楽,〒569-0814 富田町1−9−5,postcode_and_partial,34.833391189575195,135.5961685180664,569-0814,富田町1−9−5,高槻市,cafe,0.6013942360877991,
neg:272ebec3-7185-4580-b164-ad530b569d0f:e693cd1b-9296-425b-bd51-7a327d294f53,シェ・モア,シェ・モア,〒252-1125 神奈川県綾瀬市吉岡東5丁目3−33,prefecture_and_postcode,35.42590522766113,139.43021392822266,252-1125,神奈川県綾瀬市吉岡東５丁目３−３３,綾瀬市,restaurant,0.9327878952026367,
neg:85fcae1a-9575-45ac-945b-a5294d6ac13a:f1c30c5f-58d0-4cc5-a694-d4c21cfd6f10,Cafe Eight 青葉台,Cafe Eight 青葉台,"〒532-0003 Miyahara, 5 Chome−3−55 カーサ東三国 101",postcode_and_partial,34.73895072937012,135.4974594116211,532-0003,"Miyahara, 5 Chome−3−55 カーサ東三国 １０１",大阪市淀川区,restaurant,0.994006872177124,
neg:9f0dfa0f-8007-436c-9132-6def0ae35264:53126745-f5ea-4822-a4e2-b51428c393a0,木村家人形焼本舗,木村家人形焼本舗,〒104-0061 東京都中央区銀座5丁目9−6,prefecture_and_postcode,35.6702823638916,139.76537322998047,104-0061,東京都中央区銀座５丁目９−６,中央区,restaurant,0.9787226349115372,
neg:c9c4dc92-c55c-40dc-97e6-77fc9f92f91e:80100eaf-0c1d-4d82-aaa3-a79bfe113168,柚柚,柚柚,〒879-5102 2939-4 Yufuincho Kawakami,postcode_and_partial,33.26369285583496,131.35698699951172,879-5102,2939-4 Yufuincho Kawakami,由布市,casual_eatery,0.973196804523468,
neg:6c7aa502-0db0-4b16-87f7-6e009896f2b3:c47716ea-74b5-4e2e-9cfc-8194df1c2fd5,鯛常分店和食センター,鯛常分店和食センター,"〒184-0011 Higashicho, 4 Chome−38−26 トーケンプラザ 205",postcode_and_partial,35.699764251708984,139.52423858642578,184-0011,"Higashicho, 4 Chome−38−26 トーケンプラザ 205",小金井市,bar,0.9953041094541549,
neg:f753672b-949e-4d5e-949a-32c63517af4d:752534c0-00fd-4572-906d-c67d86465f21,金宛,金宛,〒444-2136 愛知県岡崎市上里3丁目19−1,prefecture_and_postcode,34.99137306213379,137.15824127197266,444-2136,愛知県岡崎市上里３丁目１９−１,岡崎市,restaurant,0.9993212037086486,
neg:4537e135-6042-40e7-88e4-2de0c3e8fb33:2ce0a549-1d6d-440c-a01f-4771b08714a3,麺屋時茂,麺屋時茂,〒192-0904 東京都八王子市子安町3丁目6−9,prefecture_and_postcode,35.65202331542969,139.3386459350586,192-0904,東京都八王子市子安町３丁目６−９,八王子市,restaurant,0.9977314782142639,
neg:17c2ea5d-50c4-4080-b3b0-ede372a3d09b:35bd0337-313d-433b-b35c-a0c91cd0a20c,アンテルリュード,アンテルリュード,〒047-0024 花園3丁目25-14,postcode_and_partial,43.18739318847656,141.00104522705078,047-0024,花園3丁目25-14,小樽市,restaurant,0.981743335723877,
neg:2ce0a549-1d6d-440c-a01f-4771b08714a3:4547274d-07c0-4145-8ad5-3fe70cb898e2,はるかなるカレー 名古屋,はるかなるカレー 名古屋,〒275-0011 千葉県習志野市大久保1丁目18−9,prefecture_and_postcode,35.687551498413086,140.04859924316406,275-0011,千葉県習志野市大久保１丁目１８−９,習志野市,restaurant,0.9948706561326981,
neg:bbaa1708-75c2-4a30-81ed-12b9d68f05d0:454c02df-95ed-4dd2-b4f0-5f90a1ebd0be,ラーメン　霽レ空,ラーメン 霽レ空,〒426-0061 1 Chome-23-23 Tanuma,postcode_and_partial,34.84751319885254,138.25525665283203,426-0061,1 Chome-23-23 Tanuma,藤枝市,restaurant,0.9946766591072083,
neg:032cb90d-6fc7-447a-857f-3b1ab794aae8:8d45ef4a-9fe5-4c92-aaf8-05030655e4e6,手打そば処 飯綱,手打そば処 飯綱,"〒869-0436 Jofumachi, 55",postcode_and_partial,32.681631088256836,130.65641021728516,869-0436,"Jofumachi, ５５",宇土市,cafe,0.9396449327468872,
neg:e95fcb7a-0ceb-43ac-b1cf-576720ccfedc:abfdfc47-a4d2-4de8-b45f-257142f52ff7,Anrakutei,Anrakutei,〒190-0174 東京都あきる野市乙津1262,prefecture_and_postcode,35.7255802154541,139.17798614501953,190-0174,東京都あきる野市乙津１２６２,あきる野市,coffee_shop,0.9368807899951935,
neg:38509a1d-e2f2-46d3-a9f5-dcd470110b53:4fb81e1f-f8ad-49b2-8b02-5ff2284d3e4b,すなっく真弓,すなっく真弓,〒537-0024 東成区東小橋1-1-9,postcode_and_partial,34.674116134643555,135.53374481201172,537-0024,東成区東小橋1-1-9,大阪市東成区,bar,0.989033579826355,
neg:54847ee2-8564-40de-afc0-1e1b014bb406:01532ee7-9589-481f-bf2f-36e1ba118c78,桃太郎,桃太郎,〒556-0022 大阪府大阪市浪速区桜川3丁目1−10,prefecture_and_postcode,34.66745567321777,135.48799896240234,556-0022,大阪府大阪市浪速区桜川３丁目１−１０,大阪市浪速区,restaurant,0.9915932416915894,
neg:2b430931-25d2-4b99-92e4-2e8e28352110:821554bd-0fba-491e-8e92-2a7f2f62713f,居酒屋・元ちゃん,居酒屋・元ちゃん,〒036-8192 大字鍛冶町66,postcode_and_partial,40.60015296936035,140.47077178955078,036-8192,大字鍛冶町66,弘前市,restaurant,0.6426536440849304,
neg:9b69730f-8734-4774-adf7-f3e2b92ac459:7050a786-29ed-4ece-8e45-280267283873,たいしの家,たいしの家,〒231-0023 神奈川県横浜市中区山下町188−1,prefecture_and_postcode,35.44296455383301,139.64714813232422,231-0023,神奈川県横浜市中区山下町１８８−１,横浜市中区,restaurant,0.9582263827323914,
neg:afeba4c3-968c-4dd6-92e4-58dfa5136f86:a612b7ec-798b-4118-9be4-23da33dc17ec,もがみ,もがみ,〒842-0101 吉野ヶ里町松隈203-1,postcode_and_partial,33.36973762512207,130.39981842041016,842-0101,吉野ヶ里町松隈203-1,神埼郡吉野ヶ里町,restaurant,0.9772602915763855,
neg:61a26c0f-95ed-47c7-bbbf-36bda102dba9:23fbec43-6a24-491b-a113-b72dbcb39c78,松乃家菊名店,松乃家菊名店,〒180-0004 東京都武蔵野市吉祥寺本町1丁目31−4,prefecture_and_postcode,35.7038516998291,139.58240509033203,180-0004,東京都武蔵野市吉祥寺本町１丁目３１−４,武蔵野市,restaurant,0.9982471859455109,
neg:c58410c3-f7f4-452f-9aa0-73f327ea0841:f045c8c4-b66d-49e2-a23a-b77329b718c0,すずめの涙のちゅんちゅん食堂,すずめの涙のちゅんちゅん食堂,〒510-0854 三重県四日市市塩浜本町1丁目9−5,prefecture_and_postcode,34.93010902404785,136.6249008178711,510-0854,三重県四日市市塩浜本町１丁目９−５,四日市市,fast_food_restaurant,0.9992616638541222,
neg:96531b27-5cb0-4238-8b86-3fcd54ccd04a:b12795bc-6c01-4402-8714-45a500ad2ba0,カフェ リーゾ,カフェ リーゾ,〒650-0022 兵庫県神戸市中央区元町通1丁目9−8,prefecture_and_postcode,34.68906593322754,135.18871307373047,650-0022,兵庫県神戸市中央区元町通１丁目９−８,神戸市中央区,restaurant,0.9688924551010132,
neg:bb38978a-b756-4dab-a80f-0aa4c6b00948:c1fc9f8f-d859-4108-bbfd-1b79d673a365,竹の子,竹の子,〒801-0841 門司区西海岸1-4-16,postcode_and_partial,33.94489097595215,130.96036529541016,801-0841,門司区西海岸1-4-16,北九州市,cafe,0.77,
neg:d1d972c7-9393-4a55-a3e5-416f24c7ee13:0db09d3f-e88b-47cf-9a73-f09c1f7686b1,負け犬の遠吠え,負け犬の遠吠え,宮崎県西都市南方2597−8,prefecture_only,32.1329288482666,131.39217376708984,,宮崎県西都市南方２５９７−８,西都市,restaurant,0.8060749769210815,
neg:8aa46f21-02b9-4372-883b-f52d15e741af:fc062214-a608-4b88-890b-aebdd030bc3c,香港飯店,香港飯店,〒650-0012 兵庫県神戸市中央区北長狭通2丁目9−2,prefecture_and_postcode,34.69231414794922,135.1905746459961,650-0012,兵庫県神戸市中央区北長狭通２丁目９−２,神戸市中央区,restaurant,0.34153762459754944,
neg:f3d20437-ddc0-44f6-a138-c7d468ba81c5:dca6c9dc-a7fb-4cec-97ca-7876bda8f446,丸忠回転寿司プラザ四日市富田店,丸忠回転寿司プラザ四日市富田店,〒605-0853 93-29 Hoshinocho,postcode_and_partial,34.99856948852539,135.7782211303711,605-0853,93-29 Hoshinocho,京都市東山区,cafe,0.9911793112754822,
neg:f450234d-19d2-4e5d-bf98-25011b65f827:c369895b-ab11-4ec2-9a76-630d0825ab8a,大和屋加賀店,大和屋加賀店,〒840-0811 1 Chome-4-19 Otakara,postcode_and_partial,33.257638931274414,130.3016128540039,840-0811,1 Chome-4-19 Otakara,佐賀市,restaurant,0.4076443016529083,
neg:e2bb1e93-5956-410f-96d9-38c48cf1cbf9:a1f02597-6463-40af-9b56-01096f8cac21,元祖 鴨南ばん 本家,元祖 鴨南ばん 本家,〒294-0223 洲宮1505-2,postcode_and_partial,34.95168113708496,139.83910369873047,294-0223,洲宮1505-2,館山市,restaurant,0.6948536038398743,
neg:77a6dde7-aae3-439c-9d12-18595d8b6df0:78786262-ea96-45e4-b62c-fd517934791f,讃岐うどん　川金,讃岐うどん 川金,〒154-0012 駒沢5丁目23-3,postcode_and_partial,35.626333236694336,139.65596771240234,154-0012,駒沢5丁目23-3,世田谷区,coffee_shop,0.26568880677223206,
neg:79b41c5b-8ac7-4691-99f9-5aca06f2b21f:77dff441-9620-4412-88e2-0cf983c108df,ズドコノン,ズドコノン,〒674-0067 大久保町字東原592-1,postcode_and_partial,34.67642784118652,134.95015716552734,674-0067,大久保町字東原592-1,明石市,restaurant,0.9971439075469971,
neg:1ccc5eee-1d61-4dd2-80e7-43ef311fff3c:8d273efc-ac7f-4d7c-b73d-30ea7c48776c,L'epi D'or,L'epi D'or,〒308-0825 茨城県筑西市下中山727−1,prefecture_and_postcode,36.3081111907959,139.9835433959961,308-0825,茨城県筑西市下中山７２７−１,筑西市,restaurant,0.9663012623786926,
neg:b637dd00-a19d-4868-aa0e-87c9e73d7c53:7a86b68a-42d9-4d4c-8932-5c4f87162c19,Laurasia,Laurasia,〒332-0032 埼玉県川口市中青木3丁目2−10,prefecture_and_postcode,35.813581466674805,139.7174301147461,332-0032,埼玉県川口市中青木３丁目２−１０,川口市,restaurant,0.9691436290740967,
neg:0fd4cfb7-57b4-4ebe-95e6-ba439821a097:3adea5c0-18b3-40b3-a983-97cebc989e14,餃子の王将,餃子の王将,〒810-8578 福岡県福岡市中央区大名2丁目4−30,prefecture_and_postcode,33.58891487121582,130.39122772216797,810-8578,福岡県福岡市中央区大名２丁目４−３０,福岡市中央区,restaurant,0.6442840099334717,
neg:10d5241f-39d2-4bab-b9df-adf87d52c0a9:3e8b9796-7133-4029-a4e1-9c1f0cd21191,Akamon,Akamon,〒895-0066 鹿児島県薩摩川内市五代町470,prefecture_and_postcode,31.828676223754883,130.27086639404297,895-0066,鹿児島県薩摩川内市五代町４７０,薩摩川内市,non_alcoholic_beverage_venue,0.8297358751296997,
neg:87c8ed5b-dc56-476d-b764-b32763f5d5a2:30bb9531-72f5-444f-83de-b1aeba527eca,ゆたかベーカリー,ゆたかベーカリー,〒105-0004 新橋4-31-6,postcode_and_partial,35.6646842956543,139.75342559814453,105-0004,新橋4-31-6,港区,restaurant,0.77,
neg:1f3f3105-ef40-4775-875d-95781f16629c:677de786-ac9a-4e87-8c2c-e1f51455543d,アデニア,アデニア,〒603-8233 京都府京都市北区紫野西野町9−1,prefecture_and_postcode,35.041025161743164,135.74199676513672,603-8233,京都府京都市北区紫野西野町９−１,京都市北区,cafe,0.9935487592220307,
neg:ae4345bd-3528-4b3d-920e-6ebba739de3e:0d28697e-e931-4140-b5fb-d5f7aa17fc1e,ハーベストテラス 八ケ岳,ハーベストテラス 八ケ岳,〒997-0801 山形県鶴岡市東原町25−15,prefecture_and_postcode,38.71861457824707,139.84520721435547,997-0801,山形県鶴岡市東原町２５−１５,鶴岡市,cafe,0.9733651876449585,
neg:1c296670-492e-4fe6-84f7-3726c393c984:0068ee39-2b28-4ecd-8c95-c60ff34a1316,錦鴻,錦鴻,〒412-0043 新橋1909-2,postcode_and_partial,35.299861907958984,138.93826293945312,412-0043,新橋1909-2,御殿場市,restaurant,0.9814788103103638,
neg:a61f6ad8-5b45-4795-a359-8f836ad0da1a:2ce0a549-1d6d-440c-a01f-4771b08714a3,麺屋時茂,麺屋時茂,〒518-0752 蔵持町原出2008 エリア: 名張,postcode_and_partial,34.63750648498535,136.1146011352539,518-0752,蔵持町原出2008 エリア: 名張,名張市,restaurant,0.9531547152996063,
neg:9b79af08-1a04-461e-94b8-068047aaa318:1beb8e2b-005c-471b-a829-e7d61d84cfb4,ぢどり亭布施店,ぢどり亭布施店,〒167-0054 松庵3-32-11,postcode_and_partial,35.70167922973633,139.59899139404297,167-0054,松庵3-32-11,杉並区,restaurant,0.77,
neg:6e37387e-496f-4c25-92e8-69a0fbc5b40f:b0930633-a3a9-41fc-a37f-9b87eb0e1629,マクドナルド,マクドナルド,〒808-0103 福岡県北九州市若松区二島3丁目2−6,prefecture_and_postcode,33.89403533935547,130.74182891845703,808-0103,福岡県北九州市若松区二島３丁目２−６,北九州市若松区,bar,0.7146042585372925,
neg:06f3f8e8-8df6-4e1c-b67d-9b87c20dcbec:12828a34-3207-4920-885a-c1cbd4223714,ハッピー,ハッピー,〒141-0031 東京都品川区西五反田4丁目2−3,prefecture_and_postcode,35.627655029296875,139.7131576538086,141-0031,東京都品川区西五反田４丁目２−３,品川区,restaurant,0.9981556642055511,
neg:f450234d-19d2-4e5d-bf98-25011b65f827:3e0896c5-2125-4e82-99bf-ea40cf472b8e,山和,山和,〒840-0811 1 Chome-4-19 Otakara,postcode_and_partial,33.257638931274414,130.3016128540039,840-0811,1 Chome-4-19 Otakara,佐賀市,restaurant,0.4076443016529083,
neg:b0930633-a3a9-41fc-a37f-9b87eb0e1629:72bf3064-36de-4bdd-b9c8-c8c9d634ac8b,トヨタ屋食堂本店,トヨタ屋食堂本店,〒883-0068 宮崎県日向市亀崎西1丁目21,prefecture_and_postcode,32.439191818237305,131.62720489501953,883-0068,宮崎県日向市亀崎西１丁目２１,日向市,fast_food_restaurant,0.9634879940748214,
neg:2c986eae-f13b-4a25-80c3-4d7216ae789d:b637dd00-a19d-4868-aa0e-87c9e73d7c53,あおき食堂,あおき食堂,〒578-0984 大阪府東大阪市菱江5丁目3−16,prefecture_and_postcode,34.67088508605957,135.6093978881836,578-0984,大阪府東大阪市菱江５丁目３−１６,東大阪市,restaurant,0.9865359663963318,
neg:4c3d53e3-76cc-4d5d-91a9-93422a1ad987:6a0acdb3-1400-4f05-b24a-47118c06934e,居酒屋月天,居酒屋月天,〒819-0006 福岡県福岡市西区姪浜駅南2丁目6−10,prefecture_and_postcode,33.581438064575195,130.32596588134766,819-0006,福岡県福岡市西区姪浜駅南２丁目６−１０,福岡市西区,restaurant,0.9035732746124268,
neg:ae4a4932-8734-4410-82ae-b6bb1f9a2753:6e37387e-496f-4c25-92e8-69a0fbc5b40f,希水,希水,〒810-0004 福岡県福岡市中央区渡辺通2丁目9−9,prefecture_and_postcode,33.583486557006836,130.40338897705078,810-0004,福岡県福岡市中央区渡辺通２丁目９−９,福岡市中央区,restaurant,0.9946186012029647,
neg:8ca83beb-2a04-4a1c-a0f9-d0e8b12dc452:238d53c1-9103-4c46-b8da-b917083255ae,sponge cafe,sponge cafe,〒812-0017 福岡県福岡市博多区美野島3丁目17−8,prefecture_and_postcode,33.57737159729004,130.41873931884766,812-0017,福岡県福岡市博多区美野島３丁目１７−８,福岡市博多区,restaurant,0.38179031014442444,
neg:20839aba-2d9f-455d-9fe3-ae7dac9658d7:eda2fd7c-de99-4504-a47b-a605ebf39b74,Terangbulan,Terangbulan,〒160-0022 東京都新宿区新宿3丁目35−7,prefecture_and_postcode,35.68981742858887,139.7022476196289,160-0022,東京都新宿区新宿３丁目３５−７,新宿区,restaurant,0.9792733192443848,
neg:8e21d342-f188-4fc3-a262-e8388cc79ee8:8ba0ac48-564b-4562-9197-1899bb42c34a,長岡,長岡,〒634-0007 奈良県橿原市葛本町367−17,prefecture_and_postcode,34.52621269226074,135.80443572998047,634-0007,奈良県橿原市葛本町３６７−１７,橿原市,restaurant,0.5833944082260132,
neg:8d117e24-3d2c-4e0b-9353-0a32b82b5b75:8d3f8568-55e6-4271-bcf3-a7987f91dd4d,grand cafe Jun,grand cafe Jun,〒182-0022 東京都調布市国領町2丁目5−15,prefecture_and_postcode,35.65078544616699,139.55811309814453,182-0022,東京都調布市国領町２丁目５−１５,調布市,restaurant,0.7072843313217163,
neg:5dd49221-0aee-4d7b-bc05-64bf66bf37b5:182ce5aa-1f64-4562-a667-af2ee290ec79,小樽らーめん 豆の木蒲生店,小樽らーめん 豆の木蒲生店,〒110-0015 東京都台東区東上野1丁目13−2,prefecture_and_postcode,35.70772361755371,139.77738189697266,110-0015,東京都台東区東上野１丁目１３−２,台東区,cafe,0.2339494675397873,
neg:2aaa9f47-9794-429c-8466-0897639e599c:1c296670-492e-4fe6-84f7-3726c393c984,くし焼き『亦』,くし焼き『亦』,〒532-0002 大阪府大阪市淀川区東三国5丁目13−15,prefecture_and_postcode,34.74187660217285,135.49327850341797,532-0002,大阪府大阪市淀川区東三国５丁目１３−１５,大阪市淀川区,restaurant,0.36889904737472534,
neg:d413482d-9a58-4ab7-a08f-d6f7d8c0f917:67fbc99d-675e-4001-a43a-051595b3be79,なると寿司,なると寿司,〒461-0013 名古屋市東区飯田町1,postcode_and_partial,35.17898750305176,136.9162826538086,461-0013,名古屋市東区飯田町1,名古屋市,bar,0.77,
neg:d209d765-1a41-48ae-be24-d7eee1b64204:505d3d44-3b29-4916-8093-b116d8a4f1df,BISTROT KANON,BISTROT KANON,〒584-0074 久野喜台1-18-8,postcode_and_partial,34.49948310852051,135.56108856201172,584-0074,久野喜台1-18-8,富田林市,restaurant,0.77,
neg:8cfe584e-a035-473e-b85b-8c326af736e8:e8af5747-79b6-46df-bcc9-90230801e122,芋蔵四日市店,芋蔵四日市店,〒321-0161 栃木県宇都宮市大塚町11−20,prefecture_and_postcode,36.535478591918945,139.85872650146484,321-0161,栃木県宇都宮市大塚町１１−２０,宇都宮市,restaurant,0.9637826681137085,
neg:c5d30ba6-9edb-4dbf-b8b6-c5c6a529a55c:303cec12-c24f-4096-a4cd-1108e03fb790,味ひろ,味ひろ,〒177-0041 東京都練馬区石神井町8丁目40−8,prefecture_and_postcode,35.74711227416992,139.59827423095703,177-0041,東京都練馬区石神井町８丁目４０−８,練馬区,restaurant,0.9421221017837524,
neg:9685945e-4c96-400b-ad77-5ca209f21ce3:06bf71df-e237-4171-9b11-d9a7dd82e3af,京菓子司よし廣,京菓子司よし廣,〒033-0011 青森県三沢市幸町1丁目10−9,prefecture_and_postcode,40.68619155883789,141.36702728271484,033-0011,青森県三沢市幸町１丁目１０−９,三沢市,bar,0.9814528781175613,
neg:3df37936-2f98-44e0-8b22-3228b8b5fe20:9a0fc9a5-a6fd-48f0-a0c8-5781cf00b82f,Tully's Coffee,Tully's Coffee,〒661-0043 兵庫県尼崎市武庫元町1丁目26−8,prefecture_and_postcode,34.758352279663086,135.3818588256836,661-0043,兵庫県尼崎市武庫元町１丁目２６−８,尼崎市,cafe,0.9905812740325928,
neg:6d399067-95f3-407c-8c53-0ae63db05e95:2b4dca03-3fa6-47bc-9ea4-840dcb7ef20c,佐々木六然,佐々木六然,〒899-5302 鹿児島県姶良市蒲生町上久徳2588,prefecture_and_postcode,31.759567260742188,130.5733871459961,899-5302,鹿児島県姶良市蒲生町上久徳２５８８,姶良市,restaurant,0.778152585029602,
neg:c54bc553-4d79-4569-9b1d-8af5f4177631:9e3b5778-634a-4b88-947e-2960012620db,番町茶館,番町茶館,群馬県前橋市大友町3丁目7-7,prefecture_only,36.38952827453613,139.04499053955078,,群馬県前橋市大友町３丁目７－７,,restaurant,0.954,
neg:ff5d337a-c04a-45b9-b451-55e099882f0a:079f63b7-b528-4090-a6de-b8ec7445bbbf,亀甲楼,亀甲楼,岐阜県大野郡白川村鳩谷296,prefecture_only,36.268503189086914,136.90045166015625,,岐阜県大野郡白川村鳩谷２９６,大野郡白川村,restaurant,0.9952659159898758,
neg:d55bfd60-76c9-4bfa-8ff5-7899c5501035:9a0fc9a5-a6fd-48f0-a0c8-5781cf00b82f,Tully's Coffee,Tully's Coffee,〒277-0922 大島田1丁目6-1,postcode_and_partial,35.83381462097168,140.0121841430664,277-0922,大島田1丁目6-1,柏市,restaurant,0.77,
neg:57e73f3c-99ac-445f-a9ad-af7a17367fee:b785194d-c33e-452e-9cd9-df10a6a43e60,モンキーのいるレストラン&Bar,モンキーのいるレストラン&Bar,〒402-0025 山梨県都留市法能2494−2,prefecture_and_postcode,35.55621147155762,138.9238052368164,402-0025,山梨県都留市法能２４９４−２,都留市,restaurant,0.8098962306976318,
neg:f1c30c5f-58d0-4cc5-a694-d4c21cfd6f10:1a1a5dfe-41d4-4b2f-b28e-35c716665f0f,グリーンヒル多和,グリーンヒル多和,〒153-0042 青葉台3-17-7,postcode_and_partial,35.65057563781738,139.6912841796875,153-0042,青葉台3-17-7,目黒区,restaurant,0.77,
neg:c732e7b1-5968-419d-a93d-6a07b4634c18:ed2c3889-1b90-424d-9844-dfb311d86143,鉄板焼き はまだ,鉄板焼き はまだ,〒377-0103 伊香保町水沢204,postcode_and_partial,36.47940635681152,138.94727325439453,377-0103,伊香保町水沢204,渋川市,restaurant,0.77,
neg:4f21d3b0-1aff-4f29-8e1a-8b9491ce8ca1:97aa79c8-2d4d-4904-b249-9d379fd3e7c1,炎麻堂三軒茶屋店,炎麻堂三軒茶屋店,〒210-0818 神奈川県川崎市川崎区中瀬2丁目15−11−3,prefecture_and_postcode,35.538143157958984,139.72931671142578,210-0818,神奈川県川崎市川崎区中瀬２丁目１５−１１−３,川崎市川崎区,non_alcoholic_beverage_venue,0.9511065119504929,
neg:6ea83f91-9c5c-4ff3-a949-4d077bcffafd:fde64e26-68e0-4451-ba74-b5d97acadfe8,魚光,魚光,〒730-0028 中区流川町5-31,postcode_and_partial,34.38984489440918,132.46468353271484,730-0028,中区流川町5-31,広島市中区,restaurant,0.8768829703330994,
neg:3350724f-b77d-49a6-b7c1-7ad9bc5b547c:6c090004-0e93-4232-859d-4dc0dbe042e4,喜多方ラーメン坂内東部町店,喜多方ラーメン坂内東部町店,〒720-0801 広島県福山市入船町3丁目1−25,prefecture_and_postcode,34.48630332946777,133.3777084350586,720-0801,広島県福山市入船町３丁目１−２５,福山市,coffee_shop,0.999864932090044,
neg:daeeafd4-ccb1-437b-a2bc-a2772f83c81d:4350da35-9ca3-422b-a88e-3ff58e8d1667,アリスの海,アリスの海,〒359-1116 東町11-1 グラシスタワー所沢110,postcode_and_partial,35.79021644592285,139.4698257446289,359-1116,東町11-1 グラシスタワー所沢110,所沢市,bar,0.77,
neg:9b0aa140-039f-49ac-a9db-ddbb62cb422c:9d4eaef8-c56b-4d76-8d7d-da2209222f13,天手古舞,天手古舞,〒812-0053 福岡県福岡市東区箱崎4丁目9−34,prefecture_and_postcode,33.62126922607422,130.4189682006836,812-0053,福岡県福岡市東区箱崎４丁目９−３４,福岡市東区,restaurant,0.15474502742290497,
neg:dc7ede78-31d4-428f-bc5d-03596ee384cb:91dc67bc-c336-489c-b466-036ad2f46d4f,串八丁,串八丁,〒930-0082 7-5 Sakuragicho,postcode_and_partial,36.694440841674805,137.21520233154297,930-0082,7-5 Sakuragicho,富山市,bar,0.928111732006073,
neg:64860571-f459-4a9f-9410-879e74addd48:b6ecf78e-e0b1-40b4-ad42-43f09b9446ef,Ama,Ama,〒260-0032 中央区登戸1-23-1,postcode_and_partial,35.60873222351074,140.10860443115234,260-0032,中央区登戸1-23-1,千葉市,restaurant,0.77,
neg:4350da35-9ca3-422b-a88e-3ff58e8d1667:b07fe5c5-4641-4006-afd7-7dc58b143ea8,お食事処栗山,お食事処栗山,〒994-0034 山形県天童市本町1丁目1−2,prefecture_and_postcode,38.35972785949707,140.3699188232422,994-0034,山形県天童市本町１丁目１−２,天童市,restaurant,0.9359261989593506,
neg:e568f008-e846-4f5a-9c01-9342631730c4:dfa9ab63-83d0-47f1-a552-f94c78c1b548,福田アジア食堂,福田アジア食堂,〒450-0002 愛知県名古屋市中村区名駅4丁目26−23,prefecture_and_postcode,35.16848945617676,136.8867416381836,450-0002,愛知県名古屋市中村区名駅４丁目２６−２３,名古屋市中村区,restaurant,0.8980255126953125,
neg:d55bfd60-76c9-4bfa-8ff5-7899c5501035:ee685121-8881-4160-9c6e-a4360abdb160,焼肉じゅじゅ 新潟,焼肉じゅじゅ 新潟,〒277-0922 大島田1丁目6-1,postcode_and_partial,35.83381462097168,140.0121841430664,277-0922,大島田1丁目6-1,柏市,restaurant,0.77,
neg:3c1f358d-7cbc-4666-b430-4319737127a1:e4d41dfd-74fd-4859-9c40-95b551331a0e,丸美食堂,丸美食堂,〒160-0021 東京都新宿区歌舞伎町1丁目14−3,prefecture_and_postcode,35.69449806213379,139.7020034790039,160-0021,東京都新宿区歌舞伎町１丁目１４−３,新宿区,restaurant,0.9974702107906341,
neg:471d8b7f-aa19-4d10-9551-de6adcb0fa00:e66cbef0-5230-41fd-a731-d63da5e63c79,モスバーガー,モスバーガー,〒312-0055 茨城県ひたちなか市大成町30−12,prefecture_and_postcode,36.387155532836914,140.53620147705078,312-0055,茨城県ひたちなか市大成町３０−１２,ひたちなか市,restaurant,0.9625621247291565,
neg:7a86b68a-42d9-4d4c-8932-5c4f87162c19:d1d972c7-9393-4a55-a3e5-416f24c7ee13,穂北うどん,穂北うどん,〒550-0004 大阪府大阪市西区靱本町1丁目4−20,prefecture_and_postcode,34.68446159362793,135.4971694946289,550-0004,大阪府大阪市西区靱本町１丁目４−２０,大阪市西区,bar,0.9113953709602356,
neg:e442b08a-2e33-445c-a4aa-396d84668a54:444de0ff-ba10-4553-ab9f-9c6159dc8704,RF1,RF1,〒859-3243 ハウステンボス町1-1,postcode_and_partial,33.08375358581543,129.78446197509766,859-3243,ハウステンボス町1-1,佐世保市,restaurant,0.9927565258741379,
