place_id,latitude,longitude,sightings,nearest_open_data_m
ChIJX97HbwCLGGARLyvALmQR9GQ,35.6458696,139.7081691,2,1.0
ChIJr0Hy7kCLGGARyk80XCXWuLk,35.6458696,139.7081691,2,1.0
ChIJMXMC70CLGGARmpygxduJWEM,35.6458696,139.7081691,2,1.0
ChIJ1UurfwCLGGARZExZcafm94o,35.6457124,139.7081691,1,9.1
ChIJVVWJ7kCLGGARTfG_cCKNEK0,35.6458696,139.7081691,2,1.0
ChIJ60CI3CWLGGARI5gMXcztiS0,35.6458696,139.7081691,2,1.0
ChIJC_vAmhOLGGARlWy8M3q6dDs,35.6457124,139.7085560,1,11.0
ChIJYdZchQKLGGARbBXOxkI_I4g,35.6458696,139.7085560,2,10.2
ChIJbdI-aQCLGGAR0ECa5vw3B28,35.6457124,139.7089429,1,4.6
ChIJU8ToikCLGGAR0Oq1nGUx-0s,35.6457124,139.7089429,1,4.6
ChIJA7bMikCLGGARObPnkPPV9nc,35.6457124,139.7089429,1,4.6
ChIJA7bMikCLGGARHknVMYoJy9Y,35.6457124,139.7089429,1,4.6
ChIJZ1nBi0CLGGARjo0kNPzaWV8,35.6457124,139.7089429,1,4.6
ChIJDyKDYUCLGGAR3noc_Yc6yh4,35.6457124,139.7089429,1,4.6
ChIJ5bJYQUuLGGARD5ZJb1yaa78,35.6457124,139.7089429,1,4.6
ChIJURGhAwCLGGAR5pxxiEWKzaw,35.6457124,139.7089429,1,4.6
ChIJP_D8T6WLGGAR1JZSWsnC42s,35.6457124,139.7089429,1,4.6
ChIJAzNjYUCLGGARNr6wyhc3GSw,35.6457124,139.7089429,1,4.6
ChIJiflpYECLGGAR7UFly0VtGOg,35.6457124,139.7089429,1,4.6
ChIJF3r-j0eLGGAR1Sk5jRN-XEw,35.6460268,139.7073953,1,0.5
ChIJzR7i20CLGGARyGCzVBgHnjU,35.6460268,139.7073953,1,0.5
ChIJdQ2820CLGGARFFoJ0oqwwBA,35.6460268,139.7073953,1,0.5
ChIJnbeS3ECLGGARYuHChO4axFM,35.6460268,139.7073953,1,0.5
ChIJGRFoWGyLGGAR0wtKP8GPNPI,35.6460268,139.7073953,1,0.5
ChIJ630mV9iLGGARcCKkoxaXml4,35.6460268,139.7073953,1,0.5
ChIJdQ2820CLGGARddHDQnMSa88,35.6460268,139.7073953,1,0.5
ChIJdQ2820CLGGARgJ6Fj_2Z9mk,35.6460268,139.7073953,1,0.5
ChIJnbeS3ECLGGARUmJrWtx_fq8,35.6460268,139.7073953,1,0.5
ChIJJxeu20CLGGARzvMk4stXhcI,35.6460268,139.7073953,1,0.5
ChIJv_DtHQCLGGAR4FBTbs0atcg,35.6460268,139.7073953,1,0.5
ChIJka2I3UCLGGARmjeL6R79qvE,35.6460268,139.7077822,1,3.2
ChIJDZRfXByLGGARJrsanRkcrLE,35.6460268,139.7077822,1,3.2
ChIJFdOh8g2LGGARbiBQvUfc100,35.6460268,139.7077822,1,3.2
ChIJn80F6ECLGGARIXPRhg_K6ks,35.6460268,139.7077822,1,3.2
ChIJo81NFwCLGGARl-eAI8OjOvU,35.6460268,139.7077822,1,3.2
ChIJCe193UCLGGARh4y1fTz1Cp0,35.6460268,139.7077822,1,3.2
ChIJbXuyEfiLGGARn2bVMv4fUkg,35.6460268,139.7077822,1,3.2
ChIJn8f050CLGGARM5UWKrsoZlw,35.6460268,139.7077822,1,3.2
ChIJF3fZcxiLGGARzk3TIo0w79o,35.6461840,139.7077822,2,4.8
ChIJT5qE50CLGGAR5nXtp4BLc70,35.6461840,139.7077822,2,4.8
ChIJexNzKbSLGGARPRaGlwp-dQM,35.6460268,139.7077822,1,3.2
ChIJsSj6OQCLGGARCeax39OLAmc,35.6460268,139.7077822,1,3.2
ChIJQ6rs7oqLGGAR4eqbVFzMf68,35.6460268,139.7077822,1,3.2
ChIJwYZ7CueLGGARnmLL1YZTp88,35.6460268,139.7077822,1,3.2
ChIJRy5i-0eLGGARBc6QUMcHjrQ,35.6460268,139.7077822,1,3.2
ChIJAQBp6ECLGGAR0BnZUOuIKvw,35.6460268,139.7077822,1,3.2
ChIJJ9Bn6ECLGGARxs6nvyKmNoA,35.6460268,139.7077822,1,3.2
ChIJJ9Bn6ECLGGARUqdW9uwsiJ4,35.6460268,139.7077822,1,3.2
ChIJ2zVp5kCLGGARLh5McQ3kJJE,35.6460268,139.7077822,1,3.2
ChIJLWdB5kCLGGAROQVUESAP_e4,35.6460268,139.7077822,1,3.2
ChIJad5xWASLGGARL1SVrGrlyWI,35.6460268,139.7081691,1,4.7
ChIJja0I46KLGGAR7fP-s1xlVhw,35.6460268,139.7081691,1,4.7
ChIJu-P65UCLGGARQDAg_VSeU7I,35.6460268,139.7081691,1,4.7
ChIJ8WrVWuCLGGARu-3NvQZe8ok,35.6460268,139.7081691,1,4.7
ChIJ8WnTUSKLGGARf8kj585jWzU,35.6461840,139.7081691,2,4.2
ChIJjX_iKACLGGARf2hYpKXr1ZM,35.6461840,139.7081691,2,4.2
ChIJKX6T5UCLGGAR3g9rRI8W6tQ,35.6461840,139.7081691,2,4.2
ChIJq6oW5kCLGGARDeT6KLmR0Pc,35.6460268,139.7081691,1,4.7
ChIJtwtp5ECLGGARSme1SozLQ2U,35.6461840,139.7081691,2,4.2
ChIJ2zVp5kCLGGARAn49JpEN47w,35.6460268,139.7081691,1,4.7
ChIJYT99EwCLGGARZqM_iq0fXHo,35.6461840,139.7081691,2,4.2
ChIJnwytfC-LGGARUdW_8LfS-qw,35.6460268,139.7085560,1,3.1
ChIJRd208UCLGGARBv3Qil1j8NE,35.6460268,139.7085560,1,3.1
ChIJDaGkdJSLGGARxHYeBn55fWM,35.6461840,139.7085560,2,1.5
ChIJE9QvPVyLGGARpR8rZZb3Grs,35.6461840,139.7085560,2,1.5
ChIJTQeUXbSLGGARfAMa6ewTU7M,35.6461840,139.7085560,2,1.5
ChIJ8ytPdvGLGGARcYUwifo1f5Y,35.6461840,139.7085560,2,1.5
ChIJmQYzDwWLGGARyoNbK3ATMSo,35.6460268,139.7085560,1,3.1
ChIJoZv0ADKLGGARqKBFyqjIDhQ,35.6460268,139.7087495,2,4.1
ChIJIevxcwCLGGARYoRxh4_YTeM,35.6460268,139.7087495,2,4.1
ChIJB5pbMgCLGGARUSzEKPYTOho,35.6460268,139.7087495,2,4.1
ChIJFcECp7CLGGARJoOC12P7m5k,35.6460268,139.7087495,2,4.1
ChIJDYP-7UCLGGARgTqUGgxSisA,35.6460268,139.7085560,1,3.1
ChIJ70mhO9yLGGARS7T7LUcN5hE,35.6460268,139.7085560,1,3.1
ChIJzVByXmiLGGAR1PabxAgYS-4,35.6460268,139.7087495,2,4.1
ChIJh6BiJriLGGARdYM1YWsmi-Q,35.6460268,139.7089429,1,6.8
ChIJ98bXKhaLGGARECFtn20ttj4,35.6460268,139.7089429,1,6.8
ChIJ153McFOLGGARjsxIJSJBdlo,35.6460268,139.7089429,1,6.8
ChIJq3fr9UCLGGAR47f9hGvW8KQ,35.6460268,139.7089429,1,6.8
ChIJRUyL9UCLGGARX6zBDJGqrXs,35.6460268,139.7089429,1,6.8
ChIJq6qV9UCLGGARf4mQWTO4a0w,35.6460268,139.7089429,1,6.8
ChIJp-E49ECLGGAREXcaELThCdI,35.6460268,139.7089429,1,6.8
ChIJR0CSX0CLGGAR4BwoeozBlgw,35.6460268,139.7089429,1,6.8
ChIJufFx9kCLGGARtqKLwDFgygE,35.6461840,139.7089429,2,7.0
ChIJNfnjXkCLGGARpLtEJzQiGuA,35.6460268,139.7089429,1,6.8
ChIJiXvIxdiLGGARtj35jNakinI,35.6460268,139.7089429,1,6.8
ChIJo4CV9UCLGGARMrreHsqzp-k,35.6460268,139.7089429,1,6.8
ChIJ-f-d_UGLGGARJsIjOJcjzvw,35.6460268,139.7089429,1,6.8
ChIJufFx9kCLGGARzOTCjMkO7_c,35.6461840,139.7089429,2,7.0
ChIJq3fr9UCLGGARlCveBjy5mcQ,35.6460268,139.7089429,1,6.8
ChIJE7OI30CLGGAR-oFNnuIvq8Y,35.6465508,139.7075243,3,3.0
ChIJL3RrIEGLGGAR3994zKJudYE,35.6464984,139.7077822,2,4.4
ChIJtwtp5ECLGGARbrUSRLRHUrs,35.6463412,139.7081691,1,7.2
ChIJtwtp5ECLGGARg9nwxLFn_cc,35.6463412,139.7081691,1,7.2
ChIJtwtp5ECLGGARaOfLJAVyHwg,35.6463412,139.7081691,1,7.2
ChIJtwtp5ECLGGARu76d7BhJe5k,35.6463412,139.7081691,1,7.2
ChIJq6qqmkCLGGARMuPCPClODcI,35.6463412,139.7081691,1,7.2
ChIJmR-O5ECLGGARlqzgK_2aZHw,35.6463412,139.7081691,1,7.2
ChIJM52g5ECLGGARDIkx7821X0A,35.6463412,139.7081691,1,7.2
ChIJ_66d5ECLGGARyuhU9Bwz4xs,35.6463412,139.7081691,1,7.2
ChIJtwtp5ECLGGARtgbRguqgZ8s,35.6463412,139.7081691,1,7.2
ChIJH3mCVUWLGGARW4HutYlSako,35.6463412,139.7081691,1,7.2
ChIJD5PVMhOLGGARFK_tuUR86hI,35.6463412,139.7081691,1,7.2
ChIJm7oijaWLGGARXnrSfrNBWwQ,35.6463412,139.7083626,2,8.5
ChIJYdnRjtmLGGARXZGrfL6DxdI,35.6463412,139.7081691,1,7.2
ChIJiX4T-0CLGGARkhTw3eBb5KM,35.6463412,139.7085560,1,2.4
ChIJIYn1-kCLGGAR7_IrG1u29J8,35.6463412,139.7085560,1,2.4
ChIJDSOOHACLGGARpOzZFqbEnl0,35.6463412,139.7085560,1,2.4
ChIJfamx-0CLGGAReGNSTSr8kr4,35.6464984,139.7085560,2,3.8
ChIJfamx-0CLGGARTwFH-YiHo4w,35.6464984,139.7085560,2,3.8
ChIJfamx-0CLGGARuc0EIBmfx-A,35.6463412,139.7085560,1,2.4
ChIJHzZ6bhuLGGARYaB7yTP2RaY,35.6463412,139.7085560,1,2.4
ChIJZxPPnTCLGGAR1IaUM4VqJVE,35.6463412,139.7087495,2,5.3
ChIJ7zXPxHeLGGARTAUVd5sOgrc,35.6463412,139.7087495,2,5.3
ChIJ9R9BRF6LGGARBOZ_NYxE1Zs,35.6464984,139.7085560,2,3.8
ChIJfamx-0CLGGARZ4GVq7Pn5bc,35.6464984,139.7085560,2,3.8
ChIJfamx-0CLGGARvWaRR-vhaaM,35.6464984,139.7085560,2,3.8
ChIJiX4T-0CLGGARIdncuM0Y-2s,35.6464984,139.7085560,2,3.8
ChIJdbBE-UCLGGARVlMgp1ajkKw,35.6464984,139.7085560,2,3.8
ChIJ5QEu8qyLGGARlL4ko0ZWxr0,35.6463412,139.7087495,2,5.3
ChIJhYsW_ASLGGAR-tZC31Vw0q8,35.6463412,139.7089429,1,11.4
ChIJSw7wCwCLGGARCNuFFLp1oj0,35.6463412,139.7089429,1,11.4
ChIJM60a-ECLGGAR5kThzoVksBo,35.6464984,139.7089429,2,0.8
ChIJPXGr1sSLGGARk-395Fnc-l4,35.6463412,139.7089429,1,11.4
ChIJHbAJ-ECLGGARdtUKUjqLHEo,35.6464984,139.7089429,2,0.8
ChIJHbAJ-ECLGGARzYumOZOzOjA,35.6464984,139.7089429,2,0.8
ChIJHbAJ-ECLGGARKYx4iezks5A,35.6464984,139.7089429,2,0.8
ChIJHbAJ-ECLGGARIzs763C2VJU,35.6464984,139.7089429,2,0.8
ChIJ_xEc90CLGGARIXK6LYS8JWU,35.6463412,139.7089429,1,11.4
ChIJkyaVZQmLGGARXMswF0lsLAw,35.6464984,139.7089429,2,0.8
ChIJRSRqWECLGGARyw--PjRk8Z4,35.6463412,139.7089429,1,11.4
ChIJxzCYtR2LGGAR_NJQ_K_PRFc,35.6463412,139.7089429,1,11.4
ChIJsesa7p-LGGARlv9L1Vn4EcY,35.6463412,139.7089429,1,11.4
ChIJHbAJ-ECLGGARbYRRn-oQo6g,35.6463412,139.7089429,1,11.4
ChIJkfodIUGLGGARV3cgtDoQWSg,35.6466556,139.7073953,1,15.3
ChIJ-2mOvPuLGGARK5CTGoVzIcA,35.6468128,139.7073953,2,3.7
ChIJt8vz7VGLGGAR2d_BSQXvZlE,35.6466556,139.7077822,1,8.6
ChIJFShgMaSLGGARyigc7NnegZA,35.6466556,139.7077822,1,8.6
ChIJL3RrIEGLGGAR3jy84DYhReo,35.6466556,139.7077822,1,8.6
ChIJjaGVz9WLGGARFccoVMMkmWI,35.6466556,139.7079756,2,3.5
ChIJHWyTHUGLGGARm51E1NtfU2M,35.6466556,139.7081691,1,7.4
ChIJt5EtKdiLGGARZPvtUmzmDBI,35.6468128,139.7081691,2,2.4
ChIJPaVRHEGLGGARjA5E-FLIyoE,35.6466556,139.7081691,1,7.4
ChIJj8bdk2SLGGARPtFjreUDD0o,35.6468128,139.7081691,2,2.4
ChIJgUZ1wZWLGGARSQb3Osir6IQ,35.6468128,139.7081691,2,2.4
ChIJpcKXtkmLGGARBflp6xhaVZs,35.6468128,139.7081691,2,2.4
ChIJHWyTHUGLGGARxeA-24LFKbU,35.6468128,139.7081691,2,2.4
ChIJHWyTHUGLGGAR3P7o4OlBvZY,35.6468128,139.7081691,2,2.4
ChIJI6LGHUGLGGARRMv_N15FXGA,35.6468128,139.7081691,2,2.4
ChIJUUZper-LGGARa-kqLFqmjHg,35.6468128,139.7081691,2,2.4
ChIJmR_KHUGLGGARaeKOv4tJCAg,35.6468128,139.7081691,2,2.4
ChIJf1AaHUGLGGAR5AjARIng2Yk,35.6468128,139.7081691,2,2.4
ChIJ5aV8_ECLGGARzC-nR-Qtw4Q,35.6466556,139.7085560,1,2.3
ChIJz2Q2eACLGGARezg0tFQHGD8,35.6466556,139.7085560,1,2.3
ChIJq6qqmkCLGGARIbjdywFaTH4,35.6466556,139.7085560,1,2.3
ChIJq6qqmkCLGGARE1hrxiOnPwU,35.6466556,139.7085560,1,2.3
ChIJdc8BCQCLGGARh8un9pFtmPk,35.6466556,139.7085560,1,2.3
ChIJKR4RVwCLGGARKrQ4OLgnweQ,35.6466556,139.7085560,1,2.3
ChIJ1zRr_ECLGGARMCyGbgo4vjU,35.6466556,139.7085560,1,2.3
ChIJExte-0CLGGAR6yDhKAgcevM,35.6466556,139.7085560,1,2.3
ChIJn3WfR-GLGGARzgxFOJscblM,35.6466556,139.7087495,2,2.7
ChIJdbBE-UCLGGARPsTsbwTcp7w,35.6466556,139.7087495,2,2.7
ChIJrXVC-UCLGGARZKkKgfh0NmI,35.6466556,139.7087495,2,2.7
ChIJdbBE-UCLGGAR7gj5HTAB7Qk,35.6466556,139.7087495,2,2.7
ChIJA1X2Oy2LGGARpFPE0rj8yNQ,35.6466556,139.7087495,2,2.7
ChIJH0OORtKLGGARcxgpXlwe5os,35.6466556,139.7089429,1,8.3
ChIJybVrsaaLGGARRs9Hx3facxo,35.6466556,139.7089429,1,8.3
ChIJl99JAlqLGGARkECHkF5w-gA,35.6466556,139.7089429,1,8.3
ChIJC7YjtDeLGGARslCuPK7e2zw,35.6466556,139.7089429,1,8.3
ChIJ_wGqOYOLGGAR2zvv8m_A-jw,35.6466556,139.7089429,1,8.3
ChIJw_oOHQCLGGARPmhONFVRgw8,35.6466556,139.7089429,1,8.3
ChIJdbBE-UCLGGARGCLacPGeH4U,35.6466556,139.7089429,1,8.3
ChIJdR6lV0CLGGAR8RUdBaBJcDI,35.6466556,139.7089429,1,8.3
ChIJF6ZRmEthGGARrhMbORvxlPs,35.6469700,139.7073953,1,9.9
ChIJZzbbefOLGGARHA3I-CsR5Mg,35.6469700,139.7073953,1,9.9
ChIJuQSB87mLGGARM5LCma2m4iY,35.6469700,139.7073953,1,9.9
ChIJoymOuBWLGGARqPDYa1taihU,35.6469700,139.7075887,2,9.8
ChIJhfQ_4aaLGGARwLnePduNJjE,35.6469700,139.7075887,2,9.8
ChIJbxuzHgqLGGARQxU__ffjS8s,35.6469700,139.7073953,1,9.9
ChIJ3Uu9OkGLGGAR7tXvsjjENC0,35.6469700,139.7073953,1,9.9
ChIJxSQhPUGLGGARX0ZdadyNhZY,35.6469700,139.7075887,2,9.8
ChIJGbtxPEGLGGARDjWud7GfOUI,35.6469700,139.7073953,1,9.9
ChIJGwkiPUGLGGAR9pwK_cOz394,35.6469700,139.7075887,2,9.8
ChIJdbBE-UCLGGARbZXWzZc0Roc,35.6469700,139.7075887,2,9.8
ChIJxSQhPUGLGGARKMH2YORvJwA,35.6469700,139.7075887,2,9.8
ChIJpSh5GEGLGGARe-8zlKwWAH8,35.6469700,139.7077822,1,1.8
ChIJr0jpGEGLGGARTCjj_lP5dD4,35.6469700,139.7077822,1,1.8
ChIJpSh5GEGLGGARGLlxap7oBYQ,35.6469700,139.7077822,1,1.8
ChIJp2HMHkGLGGAR-eEmfTtrG3c,35.6469700,139.7079756,2,7.0
ChIJhygXPUGLGGAR9x0Ol_jGIzU,35.6469700,139.7077822,1,1.8
ChIJCZxqGkGLGGARzYuQxLXD_3I,35.6469700,139.7079756,2,7.0
ChIJq-lW5JiLGGARomcP9roJpJI,35.6469700,139.7079756,2,7.0
ChIJ55Z2HEGLGGAReerE4BKrxr0,35.6469700,139.7083626,2,6.0
ChIJCeQi9tOLGGARBTCvvlCWaUk,35.6469700,139.7083626,2,6.0
ChIJ7QWWDT2LGGARX5RgnwaAUbo,35.6469700,139.7083626,2,6.0
ChIJeyY6r5KLGGAR6rAr_4bPPlI,35.6469700,139.7083626,2,6.0
ChIJqxCKGYyLGGARFpRJKFY38Dc,35.6469700,139.7081691,1,8.0
ChIJ3-yxUACLGGARXdq900OaiTc,35.6469700,139.7085560,1,17.7
ChIJAY0pGTKLGGAR-qsvKwKs10A,35.6469700,139.7085560,1,17.7
ChIJb63ZBEGLGGARt57lQTPCVo4,35.6469700,139.7085560,1,17.7
ChIJb63ZBEGLGGARyeyftoF0VQc,35.6469700,139.7085560,1,17.7
ChIJITibSGKLGGARSKepRfTq8GY,35.6469700,139.7085560,1,17.7
ChIJQWo2G0GLGGARFjZI0g2csFY,35.6469700,139.7085560,1,17.7
ChIJb63ZBEGLGGAR21BF8z-ceOg,35.6469700,139.7085560,1,17.7
ChIJG7zGBEGLGGAR3kOb-15jIoY,35.6469700,139.7085560,1,17.7
ChIJZ0TpfWaLGGARtTz_6D_dn7Y,35.6469700,139.7085560,1,17.7
ChIJb63ZBEGLGGARXCvQK_1cYSo,35.6469700,139.7085560,1,17.7
ChIJ0e9qSgCLGGAR8NeKAAq57vQ,35.6469700,139.7085560,1,17.7
ChIJd3Bl_kCLGGAR3HhnSFKuGKk,35.6469700,139.7087495,2,10.9
ChIJxXBH_0CLGGARFaUyV3kVOZ0,35.6469700,139.7089429,1,11.8
ChIJh-Y2-AeMGGARnHcME1AKN34,35.6851480,139.7632503,1,15.8
ChIJV_L7a2yNGGAREO-EcaBvvgU,35.6851480,139.7632503,1,15.8
ChIJI3kYDPiLGGARtsFy0t58jGc,35.6851480,139.7636374,1,23.7
ChIJUeaBbOSLGGARYoRfSa-t9Qc,35.6851480,139.7640245,1,21.1
ChIJuxvHlviLGGAReRKmy5eew8I,35.6851480,139.7640245,1,21.1
ChIJy2YUMgCNGGARtc_OHOJ-RSI,35.6854624,139.7632503,1,20.8
ChIJL_mHkQeMGGARc5P0s74sBAQ,35.6854624,139.7638310,2,17.7
ChIJTy3MawCNGGARqCjqry4SI0U,35.6856196,139.7636374,2,8.6
ChIJLb73yxuNGGARWK3vxxuBTNg,35.6857768,139.7636374,1,19.7
ChIJL_mHkQeMGGARVBxL8DG5324,35.6857768,139.7636374,1,19.7
ChIJL_mHkQeMGGARWn-4e7RKYS4,35.6857768,139.7636374,1,19.7
ChIJL_mHkQeMGGARqyaTwImaVZI,35.6857768,139.7636374,1,19.7
ChIJ95J08geMGGAR1N4KSdh3kp0,35.6857768,139.7636374,1,19.7
ChIJC34aVzSNGGARhznUWZBGYWU,35.6857768,139.7640245,1,3.3
ChIJAQBAkgeMGGAReclSxySzPc4,35.6857768,139.7640245,1,3.3
ChIJBzAokgeMGGAR7d0sXO1vhPo,35.6859340,139.7644116,2,1.5
ChIJQzzYVOWNGGAROrgeWYKYYXg,35.6859340,139.7647987,2,2.8
ChIJYzf6mAeMGGARJdOGsZhPdgM,35.6862484,139.7644116,2,8.2
ChIJ_WHclQeMGGARDesQF_d4Bn8,35.6862484,139.7644116,2,8.2
ChIJ_WHclQeMGGARGln4HhRsR20,35.6862484,139.7644116,2,8.2
ChIJL_mHkQeMGGARKf_qStGvksY,35.6860912,139.7644116,1,9.4
ChIJL_mHkQeMGGARceanUrI_P9c,35.6860912,139.7644116,1,9.4
ChIJ_WHclQeMGGAReGW4HGtibq4,35.6863008,139.7646697,3,9.9
ChIJp3be1AeMGGARtyjhr7ug46k,35.6864056,139.7632503,1,31.0
ChIJ_WHclQeMGGARrHNl9tu9BYc,35.6864056,139.7644116,1,2.4
ChIJzfBebwCNGGAR6SwCb_7BXZ4,35.6864056,139.7644116,1,2.4
ChIJ_WHclQeMGGARaCvXqQELEmg,35.6864056,139.7646051,2,7.0
ChIJv0TzmAeMGGARsFh7FPlR2UY,35.6864056,139.7644116,1,2.4
ChIJnc5NIwCNGGARGu8SNE346Zc,35.6864056,139.7647987,1,0.8
ChIJWagav2aNGGAR2dGFurCZgK8,35.6864056,139.7647987,1,0.8
ChIJD_2xJQCNGGARtRDDbCyZpcs,35.6864056,139.7647987,1,0.8
ChIJDRx05WaNGGARG5OX4zmS9Ng,35.6864056,139.7647987,1,0.8
ChIJ_WHclQeMGGARwG2S4Hbowvs,35.6864056,139.7647987,1,0.8
ChIJ_WHclQeMGGARCdpce_gIRNw,35.6864056,139.7647987,1,0.8
ChIJ_WHclQeMGGAR767a7gUbWLQ,35.6864056,139.7647987,1,0.8
ChIJ_WHclQeMGGARbsElv9-BlyM,35.6864056,139.7647987,1,0.8
ChIJ_WHclQeMGGAR-dSCBdc2-7s,35.6864056,139.7647987,1,0.8
ChIJ55D6Br3lGGARsilkZi98ykw,35.7023704,139.5056077,1,10.0
ChIJgxCfBr3lGGARhxZkwdtGkx4,35.7023704,139.5056077,1,10.0
ChIJq3sNqr3lGGARAFaMr0_GWfo,35.7023704,139.5056077,1,10.0
ChIJIeeFDr3lGGARxC2NQv0dkGs,35.7023704,139.5059949,1,4.4
ChIJb8zrSaPlGGARJzS8ImXywX4,35.7023704,139.5059949,1,4.4
ChIJWdmiD73lGGARTjdCKTARn2M,35.7023704,139.5059949,1,4.4
ChIJsc6vDb3lGGARFFLeCB7MSWI,35.7023704,139.5061885,2,8.4
ChIJsc6vDb3lGGARQQqPO-QNpdE,35.7023704,139.5061885,2,8.4
ChIJWdmiD73lGGARPgbY_Q_lAOo,35.7023704,139.5059949,1,4.4
ChIJZTMSDr3lGGAR5KDv3KICLFc,35.7023704,139.5059949,1,4.4
ChIJYUOHAQDlGGARHP-pEcSnx_0,35.7023704,139.5061885,2,8.4
ChIJAbu1LxvlGGARkLEUzxWvtdc,35.7023704,139.5059949,1,4.4
ChIJsc6vDb3lGGARD7i5s5RZHv4,35.7023704,139.5061885,2,8.4
ChIJ6VoUf-PlGGAR9fZmAC9nhmE,35.7023704,139.5059949,1,4.4
ChIJsc6vDb3lGGAR4Z5I53gGLiw,35.7023704,139.5059949,1,4.4
ChIJwZjEZC7lGGARD_OvoIRiy1M,35.7023704,139.5059949,1,4.4
ChIJT09hOADlGGAR7FtHrOOTD-4,35.7023704,139.5063821,1,9.5
ChIJzzlsUwDlGGAR5vhIO9YvMPQ,35.7023704,139.5063821,1,9.5
ChIJsc6vDb3lGGARYaMBG1wHSII,35.7023704,139.5063821,1,9.5
ChIJ26uPNN_lGGARgpediyUVJiE,35.7023704,139.5063821,1,9.5
ChIJsc6vDb3lGGARXl-buW-ZSPo,35.7023704,139.5063821,1,9.5
ChIJf0CPZovlGGARdL2ciJy-27A,35.7023704,139.5063821,1,9.5
ChIJwcLySgDlGGAR8O5-fvV-orY,35.7025276,139.5063821,2,6.4
ChIJsc6vDb3lGGARTzfYP6enacc,35.7023704,139.5063821,1,9.5
ChIJx2Lg4urlGGARaybl_B86YAE,35.7025276,139.5063821,2,6.4
ChIJ3-pNe2LlGGAR6q-hq_UItD8,35.7023704,139.5063821,1,9.5
ChIJO7Wd_U_lGGARTy9HYvYD73Q,35.7025276,139.5063821,2,6.4
ChIJvWy7I7zlGGAR1I9kOf-jw6E,35.7025276,139.5063821,2,6.4
ChIJQ7liT-LlGGARPAJtnQYQOlU,35.7025276,139.5063821,2,6.4
ChIJcUHQ08SPGGARaBwH7U-Zu8M,35.7023704,139.5063821,1,9.5
ChIJsc6vDb3lGGAR41FSWbPCaKg,35.7023704,139.5063821,1,9.5
ChIJcz5AZb3lGGARVYAg0ew_Tic,35.7023704,139.5071565,1,4.5
ChIJkTG3lWHlGGAR6vta3Q76F0E,35.7023704,139.5071565,1,4.5
ChIJ0VfXAMTlGGAR04yH8MAPRKE,35.7023704,139.5071565,1,4.5
ChIJ0T4lCGHlGGARYZ2cbTtI6_c,35.7025276,139.5071565,2,2.2
ChIJz4nTdL3lGGARWQcT5XD7Rdg,35.7026848,139.5063821,1,0.6
ChIJz4nTdL3lGGARdI_3zr6FLiE,35.7026848,139.5063821,1,0.6
ChIJa5_LWwDlGGARucZmoSk3n0I,35.7026848,139.5063821,1,0.6
ChIJuSuSdL3lGGARPIWQZxfoMNk,35.7026848,139.5063821,1,0.6
ChIJq6OZdL3lGGARH2zAXYcxj3c,35.7026848,139.5063821,1,0.6
ChIJy4GUdL3lGGAR8AlEvjWEuvI,35.7026848,139.5063821,1,0.6
ChIJq6OZdL3lGGARIZx4hcNkPvI,35.7026848,139.5063821,1,0.6
ChIJYR0tdb3lGGARXExI6ypPPFI,35.7026848,139.5063821,1,0.6
ChIJa_NqUxTlGGARFob4rVU2FnI,35.7026848,139.5063821,1,0.6
ChIJ7yhmB4nlGGARAj1Gq75n9R8,35.7026848,139.5063821,1,0.6
ChIJoejFXwDlGGARYtFH5TnRdzk,35.7026848,139.5063821,1,0.6
ChIJgUKpu_rlGGARDUbM1Tsl5HU,35.7026848,139.5063821,1,0.6
ChIJa9466CrvGGARgiB8Y-19tF8,35.7028420,139.5063821,2,8.1
ChIJq6OZdL3lGGARwXGBB-vaB_g,35.7028420,139.5063821,2,8.1
ChIJ9VMiud7lGGARsQ5fwXcRGrk,35.7028420,139.5063821,2,8.1
ChIJq6r5er3lGGARE0ug6HjFLVE,35.7026848,139.5071565,1,5.0
ChIJY0YCe73lGGAR-CpZjTVCHEE,35.7026848,139.5071565,1,5.0
ChIJQ5tner3lGGAR7R407lgMRUA,35.7026848,139.5071565,1,5.0
ChIJ_WjkoL3lGGAR8snNO26bJ-Q,35.7029992,139.5059949,1,18.6
ChIJ_WjkoL3lGGAR0l2rn-yFDSs,35.7029992,139.5061885,2,9.7
ChIJBXHDob3lGGARvk7hbYUkmus,35.7029992,139.5063821,1,1.1
ChIJGVkkoL3lGGARuTHM6-ZyLE4,35.7029992,139.5063821,1,1.1
ChIJBXHDob3lGGARvkmDg5olSxE,35.7029992,139.5063821,1,1.1
ChIJBXHDob3lGGAROLiwxYMjR-U,35.7029992,139.5063821,1,1.1
ChIJ-8YKdb3lGGARjvnOZ2YTBWc,35.7029992,139.5063821,1,1.1
ChIJqST2nb3lGGARIWggNbP5D8w,35.7029992,139.5067693,1,12.8
ChIJdQgCJkDlGGARsBCaqaI9VUc,35.7029992,139.5071565,1,15.0
ChIJgSCihr3lGGARPFu4johzgEo,35.7034708,139.5071565,2,19.5
ChIJgSCihr3lGGARe9ePA9Pj_c4,35.7036280,139.5071565,1,15.6
ChIJx8lFbwDlGGARCyLfPavp55k,35.7036280,139.5071565,1,15.6
ChIJKdn3HuFhPjURSWCnmFsTCTU,31.5892544,130.5542420,1,11.8
